"country","code","year","prod_ktOil","use_ktOil","nuclearPerc","importPerc","renewPerc","fosilPerc"
"Paraguay","PRY",2009,7135.348,4475.748,105.601879283642,-59.422469719028,50.3089986299497,30.8068506091049
"Paraguay","PRY",2010,7100.92,4788.545,97.0981790919789,-48.2897205727418,48.0966974310568,32.7099985486197
"Paraguay","PRY",2011,7335.178,4857.559,102.021406224814,-51.0054329756983,45.8235504705141,33.807618188477
"Perú","PER",1971,7354.244,9128.113,4.0380306422587,19.4330306822451,37.7627884317383,58.1991918811697
"Perú","PER",1972,7523.598,9130.335,4.17739327198838,17.5977880329692,38.0491515371561,57.7734661433562
"Perú","PER",1973,7872.736,9511.16,4.31213437687937,17.2263320141812,36.8829459287826,58.8049091803734
"Perú","PER",1974,8296.41,10061.89,4.4581683957984,17.5462065277994,35.3205709861666,60.221260618035
"Perú","PER",1975,8049.282,10355.063,4.54040694875541,22.2671846612618,33.3847510150349,62.074832379098
"Perú","PER",1976,8358.924,10516.652,4.7372300614302,20.5172520684339,32.9953201836478,62.2674402461924
"Perú","PER",1977,9231.616,10897.756,4.7546485716876,15.2888356098265,32.189856333726,63.0554859183854
"Perú","PER",1978,12292.163,10577.677,5.03430006418233,-16.2085304741296,33.2018457360723,61.7638352920022
"Perú","PER",1979,14194.766,10540.884,5.46878231465217,-34.6639048489671,33.0898338317735,61.4413838535743
"Perú","PER",1980,14470.272,11257.754,5.35506460702552,-28.5360472435265,30.5063159134584,64.1386105967496
"Perú","PER",1981,14568.613,11327.547,6.07065236630667,-28.6122494128693,30.5892529070945,63.3401035546354
"Perú","PER",1982,14946.404,11531.882,6.26138907768914,-29.6094080740681,31.190927898846,62.5476916950763
"Perú","PER",1983,13582.275,10603.699,6.57508290267387,-28.0899712449401,34.260572654882,59.1643350117728
"Perú","PER",1984,14622.391,10863.65,6.88956290013025,-34.5992461097329,33.7992939757816,59.3111523290975
"Perú","PER",1985,14662.595,10580.084,7.62613983026978,-38.5867541316307,33.2881856136492,59.085674556081
"Perú","PER",1986,13937.056,10775.746,8.02877127950121,-29.3372727976328,30.4153605699318,61.555868150567
"Perú","PER",1987,12902.875,11063.851,8.4555368650572,-16.6219158229806,27.8126757130044,63.7317783834941
"Perú","PER",1988,11560.047,10881.513,8.23762283792704,-6.23565858902158,26.545692680788,65.2166844812849
"Perú","PER",1989,10786.963,10043.058,8.99727951386918,-7.40715626654749,27.4500754650625,63.5526450210683
"Perú","PER",1990,10596.234,9734.265,9.24912153100414,-8.85499829725204,27.4708157215773,63.2800627474185
"Perú","PER",1991,9829.305,9548.813,10.3501032013089,-2.93745411078843,26.9977535427702,62.6521432559209
"Perú","PER",1992,9596.927,9286.567,8.97268064721872,-3.3420315602095,26.8223445757727,64.2049747770086
"Perú","PER",1993,10069.648,9913.782,10.235387463634,-1.57221532609856,24.1900517885102,65.5745506608881
"Perú","PER",1994,10107.16,10269.724,10.6745030343561,1.58294419596866,22.9651741371044,66.3603423032596
"Perú","PER",1995,10020.478,10971.189,10.0500137223048,8.66552385525399,21.3275151854553,68.6224710922399
"Perú","PER",1996,9958.992,11299.722,10.1398777775241,11.8651591605528,20.3557662746039,69.5043470980968
"Perú","PER",1997,9743.906,10937.913,10.380938301484,10.9162232319822,21.0018126858387,68.6172490126773
"Perú","PER",1998,9786.493,11505.188,10.763135726248,14.9384347304885,19.4704423778212,69.7656657153277
"Perú","PER",1999,9527.447,12257.085,10.6229825443815,22.2698790128322,18.1796161159036,71.197401339715
"Perú","PER",2000,9360.733,12221.668,11.8107937476292,23.4087114786623,18.2799680043673,69.9092382480035
"Perú","PER",2001,9413.511,11795.062,13.2929186807157,20.1910850489807,19.1581612712167,67.5489115699434
"Perú","PER",2002,9290.513,11873.319,13.5264958349051,21.753024575521,19.0686951138094,67.4048006290406
"Perú","PER",2003,9505.99,11637.853,14.1722016939035,18.3183530501717,19.2804978719013,66.547291841545
"Perú","PER",2004,9607.212,12874.755,12.1429728177352,25.3794577061855,18.1075989407177,69.7494282415471
"Perú","PER",2005,10914.385,13645.788,11.8010993575453,20.0164548943601,16.6378592427202,71.5610487280031
"Perú","PER",2006,11649.429,13247.519,13.2126777851762,12.0633154026803,17.8405254598993,68.9467967549244
"Perú","PER",2007,12475.664,14334.054,11.7785589478036,12.9648597668182,17.8684481026791,70.3529999259107
"Perú","PER",2008,12648.464,15044.394,10.9943012659732,15.9257328676715,12.4819118669718,76.5237868670549
"Perú","PER",2009,15103.466,17199.538,9.84869477308053,12.1867924591928,14.6129797207344,75.5698205382028
"Perú","PER",2010,19362.133,19206.624,8.9925694385437,-0.809663374469151,16.3473601607445,74.7102249723845
"Perú","PER",2011,23373.438,20582.203,9.04492099315122,-13.5614005944845,14.9696366321914,75.9829402129597
"República Dominicana","DOM",1971,1211.989,2340.571,1.96943395436413,48.2182339266786,49.8123321189573,48.2182766512958
"República Dominicana","DOM",1972,1245.876,2729.217,1.81502606791618,54.3504235830277,43.8345503490562,54.350386942482
"República Dominicana","DOM",1973,1207.557,2866.75,1.58995378041336,57.877143106305,40.5329031132816,57.877143106305
"República Dominicana","DOM",1974,1244.814,3016.427,1.43122972974317,58.7321688872298,39.836601383027,58.7321688872298
"República Dominicana","DOM",1975,1256.345,3080.805,1.19196119196119,59.2202362694166,39.5878025386222,59.2202362694166
"República Dominicana","DOM",1976,1333.307,3183.871,2.10957039402664,58.1230835043254,39.767346101648,58.1230835043254
"República Dominicana","DOM",1977,1308.223,3257.683,1.20380036977201,59.841918320475,38.954281309753,59.8419490171389
"República Dominicana","DOM",1978,1356.011,3340.67,1.91530441498262,59.4090107673012,38.6756848177162,59.4090407014162
"República Dominicana","DOM",1979,1398.315,3471.298,2.051336416522,59.717805846689,38.2308577367889,59.717805846689
"República Dominicana","DOM",1980,1326.858,3434.658,1.39716967453528,61.3685554718985,37.2342748535662,61.3685554718985
"República Dominicana","DOM",1981,1555.592,3553.489,3.30835412745051,56.2235312955802,40.4681145769693,56.2235312955802
"República Dominicana","DOM",1982,1731.441,3628.65,1.98608297851818,52.2841552643545,45.7297617571273,52.2841277058961
"República Dominicana","DOM",1983,1668.382,3933.495,2.0551697663274,57.585251792617,40.3595784410556,57.5852263699331
"República Dominicana","DOM",1984,1772.048,4134.65,2.39821992187972,57.1415234663152,40.4602566118051,57.1415476521592
"República Dominicana","DOM",1985,1164.029,3455.059,2.84753458624006,66.309432053114,30.8430333606459,66.3094609961798
"República Dominicana","DOM",1986,1164.71,3581.748,3.32787231262501,67.4820785828595,29.1900491045154,67.4820785828595
"República Dominicana","DOM",1987,1163.889,4046.484,3.26233836585045,71.2370294804082,25.5006321537414,71.2370294804082
"República Dominicana","DOM",1988,994.082,3876.396,3.6606167171775,74.3555096022181,21.9838736806044,74.3555096022181
"República Dominicana","DOM",1989,871.31,3823.833,1.06605074018661,77.2137015397901,21.7202477200233,77.2136753880203
"República Dominicana","DOM",1990,1008.903,4078.494,0.735908891860574,75.2628543771304,24.001236731009,75.2628543771304
"República Dominicana","DOM",1991,1028.533,4111.386,1.06051827777786,74.9833024678296,23.9561792543926,74.9833024678296
"República Dominicana","DOM",1992,1017.897,4553.478,1.00665908564838,77.6457248722844,21.3476160420672,77.6457248722844
"República Dominicana","DOM",1993,892.107,4417.014,2.19818184864254,79.8029392707381,17.9988788806194,79.8029392707381
"República Dominicana","DOM",1994,890.402,5065.458,0.904913237855294,82.4220830574452,16.6730037046996,82.4220830574452
"República Dominicana","DOM",1995,863.028,5319.012,0.976572340878344,83.7746558947413,15.2487717643803,83.7746558947414
"República Dominicana","DOM",1996,866.222,5552.73,1.336603796691,84.4000698755387,14.2633263277703,84.4000698755387
"República Dominicana","DOM",1997,863.976,6191.927,0.923622000065569,86.0467347241012,13.0296432758332,86.0467347241012
"República Dominicana","DOM",1998,770.889,6642.144,0.949061026078326,88.3939733917241,10.6569655821976,88.3939583363444
"República Dominicana","DOM",1999,874.721,6832.683,1.38326335350257,87.1979865010568,11.4187501454407,87.1979718655175
"República Dominicana","DOM",2000,863.196,7499.172,0.873856473754703,88.4894492351956,10.6366942910497,88.4894359003901
"República Dominicana","DOM",2001,866.761,7290.859,0.820973221399563,88.1116751812098,11.0673515973906,88.1116888970147
"República Dominicana","DOM",2002,883.841,7475.618,1.00200411524505,88.1770176057685,10.8209782789864,88.1770176057685
"República Dominicana","DOM",2003,934.052,7479.265,1.37176580853867,87.5114466461611,11.1167875453002,87.5114332758634
"República Dominicana","DOM",2004,844.544,6528.082,2.10781666039121,87.0629076044082,10.8292757352006,87.0629076044082
"República Dominicana","DOM",2005,823.558,6840.493,2.39877447429593,87.9605461185327,9.64067940717138,87.9605461185327
"República Dominicana","DOM",2006,807.678,7067.699,2.12940590707103,88.5722637593933,9.29833033353571,88.5722779082697
"República Dominicana","DOM",2007,809.457,7058.38,2.07251522303985,88.5319719255693,9.39551285139083,88.5319577580125
"República Dominicana","DOM",2008,783.151,7103.897,1.67547474294743,88.9757551383417,9.3487701187109,88.9757551383417
"República Dominicana","DOM",2009,786.544,6940.825,1.81396303753516,88.6678600886782,9.51817687378662,88.6678889036966
"República Dominicana","DOM",2010,789.137,7178.242,1.71922317469932,89.0065422703776,9.27423455492306,89.0065422703776
"República Dominicana","DOM",2011,786.336,7381.895,1.78363414814218,89.3477758759776,8.86858997588017,89.3477894226347
"San Vicente y las Granadinas","VCT",1990,NA,29.433902,NA,NA,NA,0
"San Vicente y las Granadinas","VCT",2004,NA,66,NA,NA,NA,0
"San Vicente y las Granadinas","VCT",2005,NA,67,NA,NA,NA,0
"San Vicente y las Granadinas","VCT",2006,NA,70,NA,NA,NA,0
"San Vicente y las Granadinas","VCT",2007,NA,70,NA,NA,NA,0
"Santa Lucía","LCA",1990,NA,55.9197,NA,NA,NA,0
"Santa Lucía","LCA",2004,NA,120,NA,NA,NA,0
"Santa Lucía","LCA",2005,NA,123,NA,NA,NA,0
"Santa Lucía","LCA",2006,NA,119,NA,NA,NA,0
"Santa Lucía","LCA",2007,NA,128,NA,NA,NA,0
"Suriname","SUR",1990,NA,556.005378,NA,NA,NA,0
"Suriname","SUR",2004,NA,664,NA,NA,NA,0
"Suriname","SUR",2005,NA,696,NA,NA,NA,0
"Suriname","SUR",2006,NA,714,NA,NA,NA,0
"Suriname","SUR",2007,NA,714,NA,NA,NA,0
"Venezuela","VEN",1971,209949.32,19564.129,2.36933624798732,-973.133999474242,2.22149424592324,95.409164394694
"Venezuela","VEN",1972,192054.283,19009.573,2.72346990645187,-910.302982607763,2.39659775629889,94.8799428582641
"Venezuela","VEN",1973,203267.902,21207.27,2.52437018060316,-858.482171444038,1.99014300284761,95.4854821011851
"Venezuela","VEN",1974,181522.739,24681.061,2.68546801938539,-635.47380722409,1.90799739119805,95.4065305377269
"Venezuela","VEN",1975,144696.949,24999.208,3.07236133240701,-478.80613257828,1.79879298576179,95.1288536820847
"Venezuela","VEN",1976,142872.138,25926.216,3.50883445544078,-451.07208086209,1.81682124379431,94.6743481578647
"Venezuela","VEN",1977,141110.35,27819.524,3.76001401030442,-407.234954846819,1.50930691696954,94.730679072726
"Venezuela","VEN",1978,136790.521,29818.777,3.52781738835231,-358.739541866523,1.34404573333105,95.1281402319082
"Venezuela","VEN",1979,149960.406,31452.015,3.89367740031919,-376.791092716953,1.18291308203942,94.9234126970879
"Venezuela","VEN",1980,140105.385,35427.364,3.54099729237546,-295.472225932474,1.08354378270988,95.3754532795609
"Venezuela","VEN",1981,136469.751,37642.676,3.44706630315018,-262.539982545343,0.943840974536454,95.6090953788726
"Venezuela","VEN",1982,125671.106,37702.767,3.607172916513,-233.320644609453,1.08015944824421,95.3126676352428
"Venezuela","VEN",1983,120315.427,40479.191,3.83757175384261,-197.227844795614,1.01031910445048,95.1521066713018
"Venezuela","VEN",1984,122959.928,39862.768,4.36722808611785,-208.458077973913,1.05745290944171,94.5753190044404
"Venezuela","VEN",1985,115357.177,39479.841,4.93347478273785,-192.192607867899,1.24088139058108,93.8256438266811
"Venezuela","VEN",1986,123022.466,41214.008,5.24985097299928,-198.496729558552,1.33780970780614,93.4123393191946
"Venezuela","VEN",1987,125018.864,41119.071,6.45077317043471,-204.041071355917,1.42220382362238,92.1270205739813
"Venezuela","VEN",1988,130122.084,39884.462,7.37494716614204,-226.247559764,1.31241584755487,91.3126394935451
"Venezuela","VEN",1989,131510.971,40619.939,7.33943987458967,-223.759646709465,1.37413057168796,91.2864295537224
"Venezuela","VEN",1990,148790.976,43554.561,7.30242235709826,-241.61973530166,1.2596132010147,91.4379644418871
"Venezuela","VEN",1991,164559.202,45439.214,8.43018983559003,-262.152395505785,1.25445831875525,90.3153496449124
"Venezuela","VEN",1992,165884.922,50527.084,8.04579579537976,-228.308916461516,1.14420812410231,90.8099960805179
"Venezuela","VEN",1993,174878.371,47316.857,8.62928828937222,-269.589998338224,1.15986148445997,90.2108502261678
"Venezuela","VEN",1994,182340.916,54406.016,8.1065005752305,-235.148443877971,1.03787419391267,90.8556289069209
"Venezuela","VEN",1995,197229.817,51623.667,8.57106876967884,-282.0530939811,1.136323771808,90.2926113327052
"Venezuela","VEN",1996,222509.805,55322.423,8.37064204508902,-302.205458354563,1.07455344101613,90.5544954168041
"Venezuela","VEN",1997,234639.265,55193.663,8.9232127970923,-325.119936323125,1.09172678030085,89.9850567990025
"Venezuela","VEN",1998,232300.113,57957.323,8.59490698008947,-300.812358086311,1.05404799321045,90.3405096884823
"Venezuela","VEN",1999,211302.97,54845.989,9.50224454882198,-285.266040147439,1.12951742013441,89.3732538946467
"Venezuela","VEN",2000,221059.799,56423.601,9.58498908993774,-291.786052435753,1.11363682725603,89.3082329148046
"Venezuela","VEN",2001,216985.097,57871.347,8.98186454861678,-274.943920002415,1.09898254139479,89.9234590133179
"Venezuela","VEN",2002,203411.142,57514.559,8.90196167547768,-253.668958845707,1.11941917176136,89.9584329595572
"Venezuela","VEN",2003,178948.042,52881.333,9.84421478180212,-238.395482579836,1.23266938070566,88.990606571888
"Venezuela","VEN",2004,218281.166,56440.943,10.677443854898,-286.74259216399,1.16956763107236,88.0946283976864
"Venezuela","VEN",2005,233378.715,66558.174,9.97878036738207,-250.638698411408,1.00448669159704,89.0921917419189
"Venezuela","VEN",2006,228916.864,63704.896,11.0157938253286,-259.339514501366,1.06552092950595,87.9927972882963
"Venezuela","VEN",2007,203697.606,62934.043,11.3500955277893,-223.668393591049,1.09530544541688,87.6283921565312
"Venezuela","VEN",2008,204931.724,69597.341,10.7307634066077,-194.453381487663,1.00601831900446,88.3209259388229
"Venezuela","VEN",2009,199834.762,69596.642,10.622253872536,-187.132764250321,0.981392176938652,88.4424438179072
"Venezuela","VEN",2010,198568.41,75502.104,8.74555760724231,-162.997187469107,0.882997909568189,90.3714471321223
"Venezuela","VEN",2011,200758.581,70197.564,10.2505266422066,-185.990808740885,0.927542158015626,88.852437956394
